year,trade_flow,partner,trade_value_usd
2020,Export,Mali,540954.37
2020,Export,Malta,469029.57
2020,Export,Mauritania,2974.3
2020,Export,Mauritius,1498545.39
2020,Export,Mexico,3276918.68
2020,Export,Morocco,1892592.29
2020,Export,Mozambique,201185.09
2020,Export,Netherlands,295412437.45
2020,Export,New Zealand,34027488.42
2020,Export,Nicaragua,1079785.87
2020,Export,Niger,60376.69
2020,Export,Nigeria,27734557.87
2020,Export,Norway,54186612.33
2020,Export,Oman,19977.28
2020,Export,"Other Asia, nes",18813879.37
2020,Export,Pakistan,17698375.57
2020,Export,Philippines,159445.56
2020,Export,Poland,1412913.16
2020,Export,Portugal,7837298.86
2020,Export,Qatar,876954.96
2020,Export,Rep. of Korea,58200554.98
2020,Export,Romania,1052635.31
2020,Export,Russian Federation,327651.62
2020,Export,Rwanda,28796.14
2020,Export,Saint Barthélemy,217.84
2020,Export,San Marino,19554.91
2020,Export,Sao Tome and Principe,216930.39
2020,Export,Saudi Arabia,1610000.05
2020,Export,Senegal,19848589.29
2020,Export,Seychelles,24516.93
2020,Export,Sierra Leone,1663.3
2020,Export,Singapore,18903912.61
2020,Export,Slovenia,564421.61
2020,Export,Somalia,15353.06
2020,Export,South Africa,3760556.6
2020,Export,Spain,213500334.43
2020,Export,Sri Lanka,56402.29
2020,Export,Sudan,4356.85
2020,Export,Sweden,1130282.21
2020,Export,Switzerland,578940.9
2020,Export,Thailand,10949983.84
2020,Export,Togo,1056511.43
2020,Export,Tunisia,1178879.6
2020,Export,Turks and Caicos Isds,99731.54
2020,Export,Türkiye,52059052.67
2020,Export,Uganda,67904.03
2020,Export,Ukraine,83251.52
2020,Export,United Arab Emirates,4079293.63
2020,Export,United Kingdom,15957809.99
2020,Export,United Rep. of Tanzania,287005.09
2020,Export,United States,90757159.17
2020,Export,Uruguay,25386.03
2020,Export,Venezuela,436802.0
2020,Export,Vietnam,88926390.07
2020,Import,Afghanistan,56427.93
2020,Import,Albania,1208189.46
2020,Import,Algeria,23601351.27
2020,Import,Andorra,1613.31
2020,Import,Angola,4702348.29
2020,Import,Anguilla,17.45
2020,Import,Antarctica,43.62
2020,Import,Antigua and Barbuda,69.8
2020,Import,Argentina,59943651.27
2020,Import,Armenia,95.97
2020,Import,Australia,3048984.86
2020,Import,Austria,13965871.37
2020,Import,Bahrain,1333330.6
2020,Import,Bangladesh,3882042.75
2020,Import,Barbados,326.14
2020,Import,Belgium,316134458.43
2020,Import,Belize,1545.13
2020,Import,Benin,3133997.61
2020,Import,Bosnia Herzegovina,202859.58
2020,Import,Botswana,4781.03
2020,Import,Br. Indian Ocean Terr.,570.17
2020,Import,Br. Virgin Isds,42329.26
2020,Import,Brazil,45393936.01
2020,Import,Bulgaria,1822039.27
2020,Import,Burkina Faso,433902.51
2020,Import,Burundi,104.64
2020,Import,Cambodia,313206.9
2020,Import,Canada,50774419.16
2020,Import,Central African Rep.,361648.832
2020,Import,Chad,3226369.859
2020,Import,Chile,7566820.45
2020,Import,China,983652075.579
2020,Import,"China, Hong Kong SAR",11429059.62
2020,Import,"China, Macao SAR",487.98
2020,Import,Colombia,1804687.94
2020,Import,Comoros,210.22
2020,Import,Congo,17333854.76
2020,Import,Costa Rica,146543.89
2020,Import,Croatia,989748.26
2020,Import,Cuba,1399.48
2020,Import,Cyprus,1375796.22
2020,Import,Czechia,5190716.4
2020,Import,Côte d'Ivoire,51944584.0
2020,Import,Dem. People's Rep. of Korea,337883.9
2020,Import,Dem. Rep. of the Congo,62368.45
2020,Import,Denmark,10261978.57
2020,Import,Djibouti,57.33
2020,Import,Dominica,6773.1
2020,Import,Dominican Rep.,18112.39
2020,Import,Ecuador,5823.67
2020,Import,Egypt,50924325.24
2020,Import,El Salvador,391.1
2020,Import,Equatorial Guinea,21562428.77
2020,Import,Eritrea,61.08
2020,Import,Estonia,1213180.67
2020,Import,Eswatini,939506.95
2020,Import,Ethiopia,55553.46
2020,Import,Faroe Isds,185465.67
2020,Import,Finland,21566949.7
2020,Import,Fr. South Antarctic Terr.,1039683.6
2020,Import,France,487451360.99
2020,Import,Gabon,26244438.47
2020,Import,Gambia,3165069.42
2020,Import,Georgia,3014838.11
2020,Import,Germany,164730740.27
2020,Import,Ghana,4115325.26
2020,Import,Gibraltar,32809.73
2020,Import,Greece,17774299.69
2020,Import,Guatemala,3598187.25
2020,Import,Guinea,29048222.9
2020,Import,Guinea-Bissau,7413816.33
2020,Import,Guyana,507.66
2020,Import,Haiti,460009.36
2020,Import,Honduras,10703.25
2020,Import,Hungary,13300711.54
2020,Import,Iceland,186669.18
2020,Import,India,280364331.41
2020,Import,Indonesia,17153528.75
2020,Import,Iran,560907.45
2020,Import,Iraq,730447.6
2020,Import,Ireland,39706952.76
2020,Import,Israel,6563638.91
2020,Import,Italy,143884312.33
2020,Import,Japan,94817653.98
2020,Import,Jordan,1681255.13
2020,Import,Kenya,358816.92
2020,Import,Kuwait,1397120.6
2020,Import,Kyrgyzstan,4996.45
2020,Import,Lao People's Dem. Rep.,14289.66
2020,Import,Latvia,6325260.56
2020,Import,Lebanon,9552890.07
2020,Import,Liberia,6627261.86
2020,Import,Libya,1337272.14
2020,Import,Lithuania,5098277.61
2020,Import,Luxembourg,1233205.1
2020,Import,Madagascar,9588.74
2020,Import,Malawi,114.47
2020,Import,Malaysia,38582627.17
2020,Import,Mali,165748.8
2020,Import,Malta,1878452.25
2020,Import,Mauritania,78772534.09
2020,Import,Mauritius,497993.51
2020,Import,Mexico,11974657.69
2020,Import,Mongolia,1263.99
2020,Import,Morocco,52850559.76
2020,Import,Mozambique,611719.21
2020,Import,Myanmar,7555270.77
2020,Import,Namibia,11793612.61
2020,Import,Naoero,9979.49
2020,Import,Nepal,1368.0
2020,Import,Netherlands,168671474.57
2020,Import,New Caledonia,12880.44
2020,Import,New Zealand,22463540.6
2020,Import,Nicaragua,1360.44
2020,Import,Niger,20643.57
2020,Import,Nigeria,50616306.2
2020,Import,Norfolk Isds,190.11
2020,Import,North Macedonia,52234.55
2020,Import,Norway,27798728.97
2020,Import,Oman,15478639.25
2020,Import,"Other Asia, nes",17305308.02
2020,Import,"Other Europe, nes",286037.57
2020,Import,Pakistan,13137531.9
2020,Import,Palau,11453.36
2020,Import,Papua New Guinea,4554.23
2020,Import,Paraguay,491947.65
2020,Import,Peru,238334.4
2020,Import,Philippines,1510883.81
2020,Import,Poland,30932248.81
2020,Import,Portugal,37903559.88
2020,Import,Qatar,3330260.71
2020,Import,Rep. of Korea,39218262.77
2020,Import,Rep. of Moldova,46425.59
2020,Import,Romania,6170925.67
2020,Import,Russian Federation,168594256.97
2020,Import,Rwanda,736.56
2020,Import,Saint Barthélemy,44186372.82
2020,Import,Saint Helena,1630.8
2020,Import,Saint Kitts and Nevis,209.42
2020,Import,San Marino,89956.27
2020,Import,Sao Tome and Principe,879533.56
2020,Import,Saudi Arabia,23617198.31
2020,Import,Senegal,29894267.56
2020,Import,Serbia,1331575.04
2020,Import,Seychelles,16044.05
2020,Import,Sierra Leone,48460.15
2020,Import,Singapore,49855636.05
2020,Import,Slovakia,3009768.98
2020,Import,Slovenia,2963310.93
2020,Import,Somalia,7169.59
2020,Import,South Africa,58654903.31
2020,Import,Spain,145519408.43
2020,Import,Sri Lanka,341670.1
2020,Import,State of Palestine,331.98
2020,Import,Sudan,17279.2
2020,Import,Suriname,622505.44
2020,Import,Sweden,16748041.42
2020,Import,Switzerland,133114685.25
2020,Import,Thailand,161787271.43
2020,Import,Togo,201764764.16
2020,Import,Tokelau,1513.78
2020,Import,Trinidad and Tobago,4545175.58
2020,Import,Tunisia,30013347.71
2020,Import,Turks and Caicos Isds,50376.59
2020,Import,Türkiye,221864639.83
2020,Import,Uganda,182247.16
2020,Import,Ukraine,111943298.26
2020,Import,United Arab Emirates,101716063.69
2020,Import,United Kingdom,80909657.15
2020,Import,United Rep. of Tanzania,1237.31
2020,Import,United States,245746347.8
2020,Import,United States Minor Outlying Islands,2480.37
2020,Import,Uruguay,9401684.58
2020,Import,Venezuela,7855.85
2020,Import,Vietnam,19343331.69
2020,Import,Yemen,32686.95
2020,Import,Zambia,7396.73
2020,Import,Zimbabwe,846.88
2021,Export,Albania,326520.34
2021,Export,Algeria,5821880.7
2021,Export,Angola,4579405.18
2021,Export,Argentina,316126.36
2021,Export,Australia,290359.27
2021,Export,Austria,539124.52
2021,Export,Azerbaijan,904.06
2021,Export,Bahrain,1521861.95
2021,Export,Bangladesh,171369634.68
2021,Export,Belgium,152345293.29
2021,Export,Benin,3679344.03
2021,Export,Brazil,2263156.47
2021,Export,Bulgaria,2649428.45
2021,Export,Burkina Faso,1346565.02
2021,Export,Burundi,112527.03
2021,Export,Cabo Verde,103923.61
2021,Export,Canada,71893565.15
2021,Export,Central African Rep.,54158609.8
2021,Export,Chad,158770299.91
2021,Export,Chile,32344.71
2021,Export,China,1111717927.44
2021,Export,"China, Hong Kong SAR",10450.58
2021,Export,Colombia,886096.51
2021,Export,Comoros,24507.49
2021,Export,Congo,33111592.24
2021,Export,Croatia,247950.06
2021,Export,Cuba,29953.16
2021,Export,Cyprus,100011.09
2021,Export,Czechia,469.45
2021,Export,Côte d'Ivoire,14968208.78
2021,Export,Dem. People's Rep. of Korea,10193.99
2021,Export,Dem. Rep. of the Congo,4808428.77
2021,Export,Denmark,446059.11
2021,Export,Djibouti,431812.17
2021,Export,Dominica,280438.03
2021,Export,Dominican Rep.,1379294.37
2021,Export,Egypt,877959.65
2021,Export,Equatorial Guinea,14692425.132
2021,Export,Estonia,70033.1
2021,Export,Ethiopia,41055.24
2021,Export,Finland,1560386.14
2021,Export,France,129160823.23
2021,Export,Gabon,48444244.925
2021,Export,Gambia,25417.86
2021,Export,Georgia,108317.97
2021,Export,Germany,51279827.44
2021,Export,Ghana,2550619.25
2021,Export,Greece,2994392.27
2021,Export,Guinea,398410.53
2021,Export,Guinea-Bissau,512893.76
2021,Export,Hungary,54129.6
2021,Export,Iceland,33990.92
2021,Export,India,415338474.13
2021,Export,Indonesia,46581304.87
2021,Export,Iraq,100368.3
2021,Export,Ireland,2920316.32
2021,Export,Israel,71980.26
2021,Export,Italy,307223300.49
2021,Export,Japan,1455923.33
2021,Export,Jordan,408559.84
2021,Export,Kenya,96219.69
2021,Export,Kuwait,23459000.76
2021,Export,Lebanon,911330.84
2021,Export,Liberia,510590.49
2021,Export,Libya,28462.83
2021,Export,Lithuania,1853889.34
2021,Export,Luxembourg,32296.29
2021,Export,Madagascar,19161.24
2021,Export,Malaysia,84877621.97
2021,Export,Mali,297554.7
2021,Export,Malta,347816.26
2021,Export,Marshall Isds,57127.6
2021,Export,Mauritania,244347.05
2021,Export,Mauritius,2766379.61
2021,Export,Mexico,2337136.64
2021,Export,Morocco,896004.26
2021,Export,Mozambique,56927.78
2021,Export,Namibia,11301.05
2021,Export,Netherlands,532923392.51
2021,Export,New Zealand,53.96
2021,Export,Niger,44310.74
2021,Export,Nigeria,33141850.12
2021,Export,North Macedonia,8495.13
2021,Export,Norway,96757.81
2021,Export,Oman,91221.94
2021,Export,"Other Asia, nes",40399689.86
2021,Export,Pakistan,18513779.42
2021,Export,Panama,59649.43
2021,Export,Philippines,73518.83
2021,Export,Poland,359387.76
2021,Export,Portugal,8814630.16
2021,Export,Qatar,114310.31
2021,Export,Rep. of Korea,89735062.73
2021,Export,Romania,1792464.14
2021,Export,Russian Federation,675432.4
2021,Export,Rwanda,381668.45
2021,Export,Sao Tome and Principe,9236.2
2021,Export,Saudi Arabia,1272732.86
2021,Export,Senegal,30664751.03
2021,Export,Seychelles,43574.49
2021,Export,Sierra Leone,22314.4
2021,Export,Singapore,34541891.72
2021,Export,Slovakia,179.87
2021,Export,Slovenia,284147.2
2021,Export,South Africa,3312883.55
2021,Export,Spain,262500304.11
2021,Export,Sri Lanka,4239972.67
2021,Export,Sudan,89.93
2021,Export,Sweden,544094.32
2021,Export,Switzerland,697549.35
2021,Export,Thailand,349461.37
2021,Export,Togo,714433.83
2021,Export,Tunisia,1250107.69
2021,Export,Türkiye,38491069.97
2021,Export,Uganda,56274.98
2021,Export,Ukraine,59055.32
2021,Export,United Arab Emirates,7817075.76
2021,Export,United Kingdom,22740386.01
2021,Export,United Rep. of Tanzania,11002.0
2021,Export,United States,113282234.17
2021,Export,Uruguay,883669.7
2021,Export,Vietnam,96428530.65
2021,Export,Zambia,79316.66
2021,Export,Zimbabwe,251370.12
2021,Import,Afghanistan,2112.02
2021,Import,Albania,2354447.89
2021,Import,Algeria,34248942.96
2021,Import,Andorra,50.0
2021,Import,Angola,23810255.27
2021,Import,"Areas, nes",4330646.6
2021,Import,Argentina,52710932.67
2021,Import,Armenia,1462.35
2021,Import,Australia,1841407.16
2021,Import,Austria,7970819.22
2021,Import,Bahrain,1187864.07
2021,Import,Bangladesh,4556219.063
2021,Import,Barbados,2808.86
2021,Import,Belgium,266447127.09
2021,Import,Belize,1913.77
2021,Import,Benin,1119923.89
2021,Import,Bhutan,26.75
2021,Import,Bolivia (Plurinational State of),2028903.6
2021,Import,Bosnia Herzegovina,81395.74
2021,Import,Botswana,2755.87
2021,Import,Br. Virgin Isds,9746.96
2021,Import,Brazil,73633229.89
2021,Import,Bulgaria,3257066.8
2021,Import,Burkina Faso,294009.57
2021,Import,Burundi,2158.57
2021,Import,Cabo Verde,202.01
2021,Import,Cambodia,462865.73
2021,Import,Canada,69949217.56
2021,Import,Cayman Isds,1491.95
2021,Import,Central African Rep.,414148.724
2021,Import,Chad,3643327.46
2021,Import,Chile,6190751.09
2021,Import,China,1186756831.848
2021,Import,"China, Hong Kong SAR",7860542.56
2021,Import,"China, Macao SAR",4568.53
2021,Import,Colombia,1341457.95
2021,Import,Comoros,24209.6
2021,Import,Congo,40969784.28
2021,Import,Cook Isds,8106.62
2021,Import,Costa Rica,374136.09
2021,Import,Croatia,428575.91
2021,Import,Cuba,677.6
2021,Import,Curaçao,26007.21
2021,Import,Cyprus,2971933.06
2021,Import,Czechia,9245580.3
2021,Import,Côte d'Ivoire,42978988.15
2021,Import,Dem. People's Rep. of Korea,701421.81
2021,Import,Dem. Rep. of the Congo,116088.98
2021,Import,Denmark,10025849.8
2021,Import,Djibouti,7065.72
2021,Import,Dominica,6118.33
2021,Import,Dominican Rep.,209714.28
2021,Import,Ecuador,1978879.49
2021,Import,Egypt,77713447.74
2021,Import,El Salvador,16035.97
2021,Import,Equatorial Guinea,92972623.35
2021,Import,Estonia,2046219.81
2021,Import,Eswatini,65342.52
2021,Import,Ethiopia,184856.11
2021,Import,Faroe Isds,233526.63
2021,Import,Finland,18677968.59
2021,Import,Fr. South Antarctic Terr.,176863.95
2021,Import,France,623866143.63
2021,Import,Gabon,41339205.76
2021,Import,Gambia,883152.77
2021,Import,Georgia,372879.78
2021,Import,Germany,216992851.03
2021,Import,Ghana,3995004.89
2021,Import,Gibraltar,1393.49
2021,Import,Greece,22924477.17
2021,Import,Guatemala,817769.96
2021,Import,Guinea,46010424.66
2021,Import,Guinea-Bissau,43059.1
2021,Import,Guyana,38.43
2021,Import,Honduras,19507.89
2021,Import,Hungary,12338025.68
2021,Import,Iceland,310079.08
2021,Import,India,504607492.02
2021,Import,Indonesia,19359521.64
2021,Import,Iran,431160.63
2021,Import,Iraq,208450.03
2021,Import,Ireland,37334706.36
2021,Import,Israel,9843247.97
2021,Import,Italy,174749647.09
2021,Import,Jamaica,4006315.29
2021,Import,Japan,169726005.52
2021,Import,Jordan,3578331.27
2021,Import,Kenya,586797.69
2021,Import,Kuwait,2205318.84
2021,Import,Lao People's Dem. Rep.,686.17
2021,Import,Latvia,106496.03
2021,Import,Lebanon,6761592.92
2021,Import,Liberia,29812059.69
2021,Import,Libya,9939.52
2021,Import,Lithuania,12446872.83
2021,Import,Luxembourg,2631022.41
2021,Import,Madagascar,167828.62
2021,Import,Malaysia,41798008.81
2021,Import,Maldives,19.4
2021,Import,Mali,96318.93
2021,Import,Malta,1747108.89
2021,Import,Mauritania,50041339.79
2021,Import,Mauritius,1432356.96
2021,Import,Mexico,14980312.81
2021,Import,Morocco,79464959.43
2021,Import,Mozambique,270618.7
2021,Import,Myanmar,17571642.98
2021,Import,Namibia,7502197.95
2021,Import,Naoero,11164.05
2021,Import,Nepal,1076.23
2021,Import,Netherlands,196535609.24
2021,Import,New Caledonia,27750.45
2021,Import,New Zealand,20457678.33
2021,Import,Nicaragua,4514.99
2021,Import,Niger,18630.35
2021,Import,Nigeria,58555095.909
2021,Import,Niue,1141.91
2021,Import,North Macedonia,59378.16
2021,Import,Norway,51346249.9
2021,Import,Oman,57151739.81
2021,Import,"Other Asia, nes",19307953.12
2021,Import,"Other Europe, nes",660041.43
2021,Import,Pakistan,13039476.82
2021,Import,Panama,5715.01
2021,Import,Peru,7441096.04
2021,Import,Philippines,2382686.91
2021,Import,Poland,37313998.38
2021,Import,Portugal,29918564.41
2021,Import,Qatar,6447466.66
2021,Import,Rep. of Korea,146757463.9
2021,Import,Rep. of Moldova,48635.31
2021,Import,Romania,6508539.31
2021,Import,Russian Federation,475209387.7
2021,Import,Rwanda,8678.64
2021,Import,Saint Barthélemy,22550186.49
2021,Import,Saint Helena,105996.8
2021,Import,Saint Kitts and Nevis,50.34
2021,Import,Saint Vincent and the Grenadines,2063.32
2021,Import,San Marino,38990.88
2021,Import,Sao Tome and Principe,313471.78
2021,Import,Saudi Arabia,55474735.29
2021,Import,Senegal,23152302.53
2021,Import,Serbia,2807351.07
2021,Import,Seychelles,113088.43
2021,Import,Sierra Leone,949356.2
2021,Import,Singapore,139934309.39
2021,Import,Slovakia,1484555.26
2021,Import,Slovenia,7287784.22
2021,Import,Somalia,5817.44
2021,Import,South Africa,70501651.794
2021,Import,Spain,184978700.32
2021,Import,Sri Lanka,450116.42
2021,Import,Sudan,50.34
2021,Import,Suriname,766.37
2021,Import,Sweden,15697022.67
2021,Import,Switzerland,29042370.15
2021,Import,Syria,467.27
2021,Import,Tajikistan,16.84
2021,Import,Thailand,150409097.56
2021,Import,Togo,20654573.52
2021,Import,Tokelau,12918.61
2021,Import,Trinidad and Tobago,35908.29
2021,Import,Tunisia,36290984.66
2021,Import,Turks and Caicos Isds,10266.78
2021,Import,Türkiye,242267273.16
2021,Import,Uganda,15449.78
2021,Import,Ukraine,185311580.13
2021,Import,United Arab Emirates,137618638.672
2021,Import,United Kingdom,64691747.28
2021,Import,United Rep. of Tanzania,22423.56
2021,Import,United States,197735680.262
2021,Import,Uruguay,9383511.92
2021,Import,Venezuela,1525.18
2021,Import,Vietnam,14592552.24
2021,Import,Yemen,1051709.39
2021,Import,Zimbabwe,2176.75
2022,Export,Albania,162163.666
2022,Export,Algeria,5311726.299
2022,Export,Angola,1329533.218
2022,Export,"Areas, nes",233167.242
2022,Export,Armenia,41413.981
2022,Export,Australia,102488.64
2022,Export,Austria,972509.712
2022,Export,Bangladesh,200673916.793
2022,Export,Belgium,215087682.148
2022,Export,Benin,623903.391
2022,Export,Brazil,988486.083
2022,Export,Bulgaria,272662.377
2022,Export,Burkina Faso,625457.19
2022,Export,Burundi,122313.824
2022,Export,Cabo Verde,219488.126
2022,Export,Canada,2541450.089
2022,Export,Central African Rep.,72305180.792
2022,Export,Chad,184510783.406
2022,Export,China,279580070.98
2022,Export,"China, Hong Kong SAR",986.239
2022,Export,Colombia,576662.26
2022,Export,Comoros,26535.776
2022,Export,Congo,23408126.506
2022,Export,Croatia,205836.256
2022,Export,Cuba,377310.922
2022,Export,Cyprus,234415.922
2022,Export,Czechia,5033.877
2022,Export,Côte d'Ivoire,4871578.786
2022,Export,Dem. Rep. of the Congo,4977064.306
2022,Export,Denmark,11216.051
2022,Export,Djibouti,1958.925
2022,Export,Dominica,32107.453
2022,Export,Dominican Rep.,1418908.358
2022,Export,Egypt,1468089.442
2022,Export,Equatorial Guinea,18376745.195
2022,Export,Estonia,757165.435
2022,Export,Ethiopia,2466.045
2022,Export,Finland,1977802.515
2022,Export,France,559452136.355
2022,Export,Gabon,40650036.945
2022,Export,Gambia,30104.697
2022,Export,Germany,47510659.194
2022,Export,Ghana,924841.405
2022,Export,Greece,3684133.435
2022,Export,Guatemala,40692.703
2022,Export,Guinea,753227.88
2022,Export,Guinea-Bissau,1136060.253
2022,Export,Hungary,110830.474
2022,Export,Iceland,49152.645
2022,Export,India,795914884.481
2022,Export,Indonesia,34621883.318
2022,Export,Iraq,53147.893
2022,Export,Ireland,3869254.101
2022,Export,Israel,101233.676
2022,Export,Italy,340099772.146
2022,Export,Japan,2698664.75
2022,Export,Jordan,193768.229
2022,Export,Kenya,401600.807
2022,Export,Kuwait,31547.351
2022,Export,Lebanon,829712.505
2022,Export,Liberia,217365.718
2022,Export,Libya,74341.761
2022,Export,Lithuania,2882326.159
2022,Export,Luxembourg,35150.389
2022,Export,Madagascar,30731.586
2022,Export,Malaysia,65307440.528
2022,Export,Mali,238327.029
2022,Export,Malta,526255.186
2022,Export,Marshall Isds,83537.785
2022,Export,Mauritania,26527.679
2022,Export,Mauritius,1486206.082
2022,Export,Mexico,1286362.247
2022,Export,Morocco,397491.464
2022,Export,Mozambique,3116806.304
2022,Export,Netherlands,1504590408.736
2022,Export,Niger,1343974.463
2022,Export,Nigeria,55131033.124
2022,Export,Oman,187356.299
2022,Export,"Other Asia, nes",3872269.712
2022,Export,Pakistan,10506556.286
2022,Export,Panama,378429.996
2022,Export,Philippines,88531.113
2022,Export,Poland,998787.277
2022,Export,Portugal,10470150.961
2022,Export,Qatar,171875.916
2022,Export,Rep. of Korea,155280.966
2022,Export,Romania,1822562.551
2022,Export,Russian Federation,120832694.096
2022,Export,Rwanda,28856.491
2022,Export,Sao Tome and Principe,97135.072
2022,Export,Saudi Arabia,1652417.771
2022,Export,Senegal,27385533.589
2022,Export,Seychelles,76871.809
2022,Export,Sierra Leone,4439.188
2022,Export,Singapore,239852.093
2022,Export,Slovenia,226954.325
2022,Export,South Africa,102787001.523
2022,Export,Spain,476431078.553
2022,Export,Sudan,2421.375
2022,Export,Sweden,574.187
2022,Export,Switzerland,758974.412
2022,Export,Thailand,170413.142
2022,Export,Togo,1310086.866
2022,Export,Tunisia,1530037.176
2022,Export,Turks and Caicos Isds,107428.337
2022,Export,Türkiye,43259478.386
2022,Export,Uganda,310709.416
2022,Export,United Arab Emirates,4166744.778
2022,Export,United Kingdom,86337265.067
2022,Export,United Rep. of Tanzania,340003.695
2022,Export,United States,127495816.057
2022,Export,Uruguay,2736666.339
2022,Export,Vietnam,101578887.229
2022,Export,Zambia,99504.565
2022,Import,Albania,240987.284
2022,Import,Algeria,84595383.514
2022,Import,American Samoa,614.149
2022,Import,Angola,32755140.706
2022,Import,Anguilla,175.923
2022,Import,Antarctica,209689.193
2022,Import,Antigua and Barbuda,8843.257
2022,Import,"Areas, nes",12780617.772
2022,Import,Argentina,152066323.903
2022,Import,Armenia,1834.757
2022,Import,Australia,1598617.502
2022,Import,Austria,7939970.637
2022,Import,Azerbaijan,11323.773
2022,Import,Bahrain,1609596.815
2022,Import,Bangladesh,3798167.093
2022,Import,Belarus,1985823.091
2022,Import,Belgium,170425761.006
2022,Import,Benin,738480.578
2022,Import,Bolivia (Plurinational State of),400819.311
2022,Import,Bosnia Herzegovina,593071.161
2022,Import,Botswana,12174.178
2022,Import,Br. Virgin Isds,2973.358
2022,Import,Brazil,104952864.336
2022,Import,Bulgaria,1360637.934
2022,Import,Burkina Faso,68381.031
2022,Import,Burundi,938.417
2022,Import,Cabo Verde,184.838
2022,Import,Cambodia,332177.325
2022,Import,Canada,42354431.831
2022,Import,Cayman Isds,369.549
2022,Import,Central African Rep.,971521.934
2022,Import,Chad,9960495.475
2022,Import,Chile,29514858.76
2022,Import,China,1252320373.583
2022,Import,"China, Hong Kong SAR",7261866.691
2022,Import,"China, Macao SAR",5301.385
2022,Import,Colombia,656872.999
2022,Import,Congo,25222412.828
2022,Import,Cook Isds,333.929
2022,Import,Costa Rica,1286390.054
2022,Import,Croatia,721918.893
2022,Import,Cyprus,613041.913
2022,Import,Czechia,10145664.601
2022,Import,Côte d'Ivoire,97858914.875
2022,Import,Dem. People's Rep. of Korea,226497.82
2022,Import,Dem. Rep. of the Congo,24879.221
2022,Import,Denmark,10556493.207
2022,Import,Djibouti,219.716
2022,Import,Dominica,12880.002
2022,Import,Dominican Rep.,23768.895
2022,Import,Ecuador,148501.911
2022,Import,Egypt,84061455.944
2022,Import,El Salvador,5558.234
2022,Import,Equatorial Guinea,61289803.758
2022,Import,Eritrea,39764.119
2022,Import,Estonia,47975331.815
2022,Import,Eswatini,172727.217
2022,Import,Ethiopia,342052.517
2022,Import,Finland,23760034.731
2022,Import,France,651204340.8
2022,Import,French Polynesia,61339.079
2022,Import,Gabon,93685600.506
2022,Import,Gambia,1859.641
2022,Import,Georgia,118581.838
2022,Import,Germany,239448507.21
2022,Import,Ghana,3687530.161
2022,Import,Greece,14848454.008
2022,Import,Greenland,10526.4
2022,Import,Grenada,44.159
2022,Import,Guatemala,972383.911
2022,Import,Guinea,30224368.363
2022,Import,Guinea-Bissau,258320.976
2022,Import,Honduras,894.984
2022,Import,Hungary,12589317.345
2022,Import,Iceland,62712.086
2022,Import,India,855695231.966
2022,Import,Indonesia,21472452.448
2022,Import,Iran,87834.101
2022,Import,Iraq,1261449.462
2022,Import,Ireland,26347989.355
2022,Import,Israel,1962953.089
2022,Import,Italy,160679318.483
2022,Import,Jamaica,2852.01
2022,Import,Japan,155915637.224
2022,Import,Jordan,3101516.252
2022,Import,Kazakhstan,409960.846
2022,Import,Kenya,1109057.372
2022,Import,Kuwait,2308652.661
2022,Import,Lao People's Dem. Rep.,922.218
2022,Import,Latvia,23312865.399
2022,Import,Lebanon,6334344.798
2022,Import,Liberia,52524760.591
2022,Import,Libya,658.829
2022,Import,Lithuania,15981177.531
2022,Import,Luxembourg,4286546.581
2022,Import,Madagascar,106147.805
2022,Import,Malawi,55630.837
2022,Import,Malaysia,196857653.589
2022,Import,Maldives,46.0
2022,Import,Mali,7288.636
2022,Import,Malta,1140858.213
2022,Import,Mauritania,56959669.761
2022,Import,Mauritius,1509475.741
2022,Import,Mexico,15920215.644
2022,Import,Montenegro,203.006
2022,Import,Morocco,113805125.825
2022,Import,Mozambique,729.091
2022,Import,Myanmar,16931280.606
2022,Import,Naoero,1582.524
2022,Import,Nepal,1284.822
2022,Import,Netherlands,287327775.517
2022,Import,New Caledonia,21372.043
2022,Import,New Zealand,25075496.343
2022,Import,Niger,1685.669
2022,Import,Nigeria,70602539.546
2022,Import,North Macedonia,233130.181
2022,Import,Norway,105969562.047
2022,Import,Oman,64753836.9
2022,Import,"Other Asia, nes",67260859.139
2022,Import,Pakistan,8140884.581
2022,Import,Palau,7070.428
2022,Import,Panama,1728.276
2022,Import,Paraguay,1624764.382
2022,Import,Peru,18236088.744
2022,Import,Philippines,4373546.283
2022,Import,Pitcairn,48.022
2022,Import,Poland,93616855.329
2022,Import,Portugal,49149310.108
2022,Import,Qatar,7324940.315
2022,Import,Rep. of Korea,276312677.295
2022,Import,Rep. of Moldova,2064.162
2022,Import,Romania,5811258.058
2022,Import,Russian Federation,196672751.355
2022,Import,Rwanda,47240.939
2022,Import,Saint Barthélemy,2937.935
2022,Import,Saint Helena,41731.338
2022,Import,Saint Lucia,6013.379
2022,Import,San Marino,1749.537
2022,Import,Sao Tome and Principe,1078280.42
2022,Import,Saudi Arabia,25645510.338
2022,Import,Senegal,24305405.466
2022,Import,Serbia,2045385.072
2022,Import,Seychelles,2027.391
2022,Import,Sierra Leone,2142543.927
2022,Import,Singapore,110682065.59
2022,Import,Slovakia,2317626.501
2022,Import,Slovenia,4519808.092
2022,Import,Solomon Isds,21920.673
2022,Import,South Africa,71902641.327
2022,Import,South Sudan,152.038
