typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","276","DEU","Germany","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","172043027.829",,"172043027.829","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","288","GHA","Ghana","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3088869.269",,"3088869.269","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","292","GIB","Gibraltar","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1675.27",,"1675.27","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","300","GRC","Greece","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","36361318.99",,"36361318.99","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","304","GRL","Greenland","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","31437.04",,"31437.04","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","308","GRD","Grenada","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","25600.23",,"25600.23","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","320","GTM","Guatemala","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1747493.64",,"1747493.64","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","324","GIN","Guinea","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","41791358.02",,"41791358.02","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","340","HND","Honduras","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","6416.11",,"6416.11","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","10092419.86",,"10092419.86","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","348","HUN","Hungary","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","13472245.89",,"13472245.89","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","352","ISL","Iceland","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","103630.84",,"103630.84","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","360","IDN","Indonesia","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","23276477.81",,"23276477.81","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","364","IRN","Iran","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1214006.81",,"1214006.81","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","368","IRQ","Iraq","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","304007.65",,"304007.65","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","372","IRL","Ireland","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","20449620.83",,"20449620.83","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","376","ISR","Israel","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","7628980.47",,"7628980.47","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","380","ITA","Italy","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","148835126.71",,"148835126.71","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","384","CIV","Côte d'Ivoire","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","90691622.19",,"90691622.19","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","388","JAM","Jamaica","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3241080.2",,"3241080.2","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","392","JPN","Japan","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","116192827.959",,"116192827.959","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","400","JOR","Jordan","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1960765.23",,"1960765.23","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","404","KEN","Kenya","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","208709.97",,"208709.97","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","408","PRK","Dem. People's Rep. of Korea","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","295605.81",,"295605.81","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","410","KOR","Rep. of Korea","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","103935630.946",,"103935630.946","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","414","KWT","Kuwait","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3312193.36",,"3312193.36","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","418","LAO","Lao People's Dem. Rep.","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","26956.13",,"26956.13","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","422","LBN","Lebanon","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","7711849.21",,"7711849.21","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","428","LVA","Latvia","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","126893.76",,"126893.76","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","430","LBR","Liberia","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","8777152.78",,"8777152.78","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","434","LBY","Libya","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","35232.59",,"35232.59","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","440","LTU","Lithuania","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3280755.93",,"3280755.93","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","442","LUX","Luxembourg","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1137614.78",,"1137614.78","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","446","MAC","China, Macao SAR","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","9819.07",,"9819.07","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","450","MDG","Madagascar","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","37019.72",,"37019.72","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","454","MWI","Malawi","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","24.57",,"24.57","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","458","MYS","Malaysia","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","36092388.613",,"36092388.613","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","466","MLI","Mali","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","104427.58",,"104427.58","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","470","MLT","Malta","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","6298739.47",,"6298739.47","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","478","MRT","Mauritania","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","96539557.74",,"96539557.74","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","480","MUS","Mauritius","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2776308.64",,"2776308.64","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","484","MEX","Mexico","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","14014037.86",,"14014037.86","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","39986954.93",,"39986954.93","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","498","MDA","Rep. of Moldova","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","98655.34",,"98655.34","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","500","MSR","Montserrat","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","226.49",,"226.49","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","504","MAR","Morocco","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","78068947.71",,"78068947.71","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","508","MOZ","Mozambique","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","196189.15",,"196189.15","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","512","OMN","Oman","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3838112.63",,"3838112.63","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","516","NAM","Namibia","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","8102934.24",,"8102934.24","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","520","NRU","Naoero","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","953.81",,"953.81","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","528","NLD","Netherlands","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","227784189.22",,"227784189.22","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","531","CUW","Curaçao","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3494.43",,"3494.43","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","533","ABW","Aruba","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1174.07",,"1174.07","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","535","BES","Bonaire","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","71.15",,"71.15","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","548","VUT","Vanuatu","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","959322.1",,"959322.1","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","554","NZL","New Zealand","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","14319759.94",,"14319759.94","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","558","NIC","Nicaragua","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1547.67",,"1547.67","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","562","NER","Niger","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","6513.97",,"6513.97","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","566","NGA","Nigeria","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","412142899.96",,"412142899.96","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","568","E19","Other Europe, nes","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4732.16",,"4732.16","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","579","NOR","Norway","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","14721687.62",,"14721687.62","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","581","UMI","United States Minor Outlying Islands","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","66987.9",,"66987.9","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","584","MHL","Marshall Isds","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1486693.25",,"1486693.25","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","586","PAK","Pakistan","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","16177457.8",,"16177457.8","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","591","PAN","Panama","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","31146.47",,"31146.47","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","600","PRY","Paraguay","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","202740.43",,"202740.43","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","604","PER","Peru","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","9976202.31",,"9976202.31","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","608","PHL","Philippines","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3004329.78",,"3004329.78","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","616","POL","Poland","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","22410473.73",,"22410473.73","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","620","PRT","Portugal","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","62303954.32",,"62303954.32","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","624","GNB","Guinea-Bissau","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","792850.65",,"792850.65","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","626","TLS","Timor-Leste","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","5750.74",,"5750.74","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","634","QAT","Qatar","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4039858.46",,"4039858.46","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","642","ROU","Romania","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","7342199.81",,"7342199.81","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","643","RUS","Russian Federation","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","144396554.9",,"144396554.9","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","646","RWA","Rwanda","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","11881.5",,"11881.5","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","652","BLM","Saint Barthélemy","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","24917105.96",,"24917105.96","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","660","AIA","Anguilla","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3313.93",,"3313.93","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","670","VCT","Saint Vincent and the Grenadines","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","5770717.23",,"5770717.23","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","674","SMR","San Marino","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","48602.63",,"48602.63","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","678","STP","Sao Tome and Principe","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","486.4",,"486.4","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","682","SAU","Saudi Arabia","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","29051236.32",,"29051236.32","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","686","SEN","Senegal","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","23142447.41",,"23142447.41","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","688","SRB","Serbia","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2726573.86",,"2726573.86","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","690","SYC","Seychelles","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","47618.81",,"47618.81","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","694","SLE","Sierra Leone","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1777947.23",,"1777947.23","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","699","IND","India","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","211522669.599",,"211522669.599","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","702","SGP","Singapore","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","19500070.07",,"19500070.07","4","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","703","SVK","Slovakia","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1585822.65",,"1585822.65","4","false","true",
